idx,m,a,b,n1,n2,n3,invert,vsplit,hsplit,periodicity,pixel_error,attempts
687,6,0.4002889668625544,1.1155868005143272,1.0515490685623423,1.909194713528592,4.286008252148246,0,0,0,300,0.0,3
688,6,0.8877920808311556,0.5247693827360995,4.704363319152175,3.807953475128276,2.2152651939957755,0,0,0,230,0.0,2
689,11,0.3917460877346887,1.157763708071602,1.8530665384730471,0.8312142598958655,5.159668786708837,1,0,1,300,0.0,1
690,8,1.106362602508947,0.3657139584005322,4.129582960452225,2.0706832343885155,4.319344018060765,0,0,0,260,0.0,1
691,4,0.5577583384125827,0.7913323606501683,0.39966057467829,5.240483560469594,0.920946187161726,1,1,1,210,0.0,2
692,1,0.8909700747745636,0.8008841821091351,1.0023585094983207,3.363910421278051,3.31302293581132,0,0,0,290,0.0,1
693,8,0.8006015539903135,0.7620712248686768,4.0818775882057325,2.0548631447625385,5.77607910712968,1,1,0,240,0.0,1
694,10,1.1384008491035809,1.0335243670843437,2.7948468716440824,1.0556733185053295,3.628888033588432,0,0,0,200,0.0,1
695,4,0.4181956689252228,0.7438693782185483,4.917466297953319,3.2860733839741654,1.561123006373692,1,0,1,270,0.0,1
696,5,1.135834306692079,0.8692676176127588,4.157491664925661,0.4258635758170481,1.503086575202681,0,0,0,220,0.0,2
697,10,0.9986859528941128,0.5230847011693613,1.1379037081058283,4.430699636223242,4.167335536202336,1,1,0,260,0.0,1
698,7,0.9962778907183362,1.0658913139366533,5.5078881678367,4.739123558338965,4.824465391417487,0,0,0,300,0.0,1
699,2,0.4573290736064714,1.007427123817522,3.180513712514903,2.9485746913000126,2.243478844604952,1,0,1,220,0.0,2
700,3,1.0208700493244238,0.9910925155062488,1.8026781848452664,1.724619329434402,0.5369882852752244,0,0,0,280,0.0,1
701,9,0.3269495185037114,0.4301023709359016,4.851025032881787,5.737080784614878,3.198575951733702,1,0,1,200,0.0,1
702,12,1.0397175667922056,0.5834985483311337,0.638547664733269,3.3043737378799283,5.59040842821335,0,0,0,240,0.0,1
703,5,0.4961449572864496,1.101616261983,3.905218680702378,1.366376216070113,3.067585126621611,1,1,0,280,0.0,3
704,5,1.0571323320954846,0.3975569529704725,1.2540254054740023,2.5544986850641025,0.5524474810443789,1,1,0,250,0.0,2
705,12,0.5234604677478626,1.1604223136593423,3.926509593087887,4.757260496415646,4.233062089221567,0,0,1,280,0.0,1
706,9,0.8010476816485088,0.4060275086675223,3.0586930540273776,4.068128522103093,5.547121802508567,1,0,0,270,0.0,1
707,2,0.4785032690930374,0.887838226285328,5.599700057121409,0.6920712995953453,2.508813367002292,0,0,0,200,0.0,1
708,2,0.7511121374437423,0.9020639672127404,5.136437852755917,1.2183766396535662,1.0424293049035036,1,0,0,300,0.0,1
709,7,0.7437936021632209,0.968011295069207,1.7887285232744488,3.588496181210068,3.850975935685889,0,0,0,230,0.0,1
710,10,0.8650446107879047,0.764353711524532,3.3683245264967843,5.297475523502413,5.236029791837083,1,1,0,220,0.0,2
711,5,0.925345418470428,0.375569206637266,0.7312765611199311,2.2530746999901434,2.369912348017748,0,0,1,250,0.0,1
712,4,0.7993763883168695,0.841329258572061,2.20065347416282,4.884748941454528,2.8140730648757097,1,0,0,210,0.0,1
713,10,0.5436239765678001,0.4438229635857108,4.761347140759842,2.9998173598882434,5.621287548895077,0,0,0,270,0.0,2
714,7,1.0603469445146478,0.7700429358638423,0.4443735055169265,5.966202566076644,1.3704017258342114,1,1,0,290,0.0264,3
715,1,0.5864446773545094,0.9005422887364474,3.8784232905180698,4.593001593580535,0.8965509989174645,0,0,1,240,0.0,3
716,4,0.9138068339373104,0.4388995018790467,2.8692285935984616,2.3253120396765223,1.7254769018249303,1,1,0,260,0.0,1
717,8,1.0552627411694964,0.8238844666013821,1.869342699278388,1.5799085465963365,4.808148715419399,0,0,1,210,0.0,1
718,11,1.0852751933496374,0.6373206267695725,5.522793395004555,1.967381549407257,4.386596750902974,1,0,0,230,0.0,1
719,6,0.4138695465473609,0.9747086115841412,2.6045362888308485,5.711462427332335,1.6957920195140512,0,0,0,290,0.0,5
720,6,0.582429453563997,0.3220618172254941,3.052381051344077,0.9616945041417916,4.8200459041194215,0,0,0,220,0.0,1
721,11,0.3695339218866484,0.8792411309676391,0.8574833571253097,3.875426361270764,1.6799291666409912,1,0,0,300,0.0,1
722,8,0.9575675486049476,0.5306361815940844,4.806510202701813,3.3679580501178727,1.5496267659914988,0,1,1,260,0.0,1
723,3,0.6362963567206651,0.9810072565039054,2.156946248822883,2.995482229876619,3.770984769787892,1,0,0,220,0.0,2
724,2,0.9781418567678254,0.7119539982310091,2.883388169986914,2.1136013562705966,5.874096960541257,0,1,1,280,0.0,4
725,8,0.7551013030752652,0.6424374516573058,5.620389983684128,5.479493276204874,3.12865524234977,1,0,0,240,0.0,2
726,10,0.8981202642040073,1.10391795029409,1.045253481347215,3.743802761081626,0.2800093540857072,0,0,0,200,0.0,3
727,4,0.8351974375599704,0.7621602420893986,4.247517503340752,0.8364383122423265,3.194339374654157,1,0,0,280,0.0,1
728,5,0.3743062294479591,0.4626867435938525,5.523532248891677,4.095639726495967,4.263004003003876,0,1,1,210,0.0,1
729,10,1.1249631192333744,0.722937101771193,2.521711018046809,0.4425174384487897,1.1819948880174844,1,0,0,260,0.0,3
730,7,0.9332058972954558,1.0397024997224562,4.492092879580146,2.990850612626891,2.1938329353270496,0,0,0,300,0.0,3
731,2,1.0543534324485984,0.9753797022129964,1.4627937683201226,4.815613019434845,5.096219059398363,1,0,0,230,0.0,1
732,3,0.9005980609772848,0.6368439441475224,0.4976654222247583,5.952572629746658,3.5512514001283644,0,0,0,270,0.0,2
733,9,0.3579003701048711,1.095220251606421,3.841079961280173,1.7212626399066286,0.7253255905242159,1,0,0,200,0.0,4
734,12,1.0977306340750197,0.3283060078096556,1.994642847157152,1.2998256382722202,2.3378098426362643,0,1,1,240,0.0,1
735,6,0.7099564690653211,1.033017945397352,4.348957007379895,3.2687465680528907,5.42946073798074,1,0,0,290,0.0,3
736,5,0.685341285946728,0.8871252859311822,5.302550046461651,2.6533044479846826,4.4419331879149535,0,0,0,250,0.0,2
737,12,0.3479076594328196,0.9478225115962764,1.48261368819183,5.496098791466383,3.7854075715225513,1,1,0,280,0.0,1
738,9,1.0171209658675868,0.7205964061112918,5.563286713626991,3.641675551107777,1.270165574103378,0,0,0,270,0.0,4
739,3,1.05394638444693,0.3895535833507546,2.574845390325338,2.623645688870208,3.752752445121134,1,0,1,200,0.0,1
740,2,0.7042108080909878,0.4942943224250516,1.8900964157823872,0.8107600431040719,5.310159926487976,0,0,0,300,0.0,1
741,7,0.5726259802319404,0.9603150153973752,4.960088521560053,4.038977611857562,2.4280127012285377,1,0,1,230,0.0,5
742,9,0.9286237435708212,0.8636061890351877,0.7955062149273556,5.244044975435745,0.742161201621821,0,0,0,220,0.0,3
743,5,0.7316247247675283,0.9831172452514744,3.0531581708585462,2.743046703012608,2.760470484777075,1,1,0,250,0.0,5
744,4,0.953936898501649,0.3821851978845858,5.226142502929639,4.374979369101539,4.709782063676018,0,0,0,200,0.0,1
745,10,0.5535627008310581,0.8027584236433387,2.923310414682975,2.015783589988247,1.2622011748913071,1,0,1,270,0.0,4
746,8,0.8769413392063979,0.654944857142545,3.530825630579278,1.2622323353528284,1.9761983619679888,0,0,0,290,0.0,1
747,1,0.4505745142908993,0.855252967565853,0.6871071952837273,5.002314686283677,5.206075380619291,1,1,0,240,0.0,1
748,3,0.6416355503603997,0.73617482660742,1.2952136734039603,4.388595595934691,3.2208747605581043,0,0,0,260,0.0,1
749,8,0.9875196435279312,1.0481808164772963,4.138097658759247,0.3718563258647203,0.2358139511869451,1,1,0,210,0.0,1
750,11,1.0120450374023815,0.9792779912041686,2.89361653254269,2.78425200008383,3.323302248219703,0,0,0,230,0.0,2
751,6,1.0240664158548367,0.84247365361257,5.901725202726374,4.667044446905776,5.889098111817326,1,0,1,300,0.0,3
752,6,0.6695147873935233,0.3484911095918087,0.6183864823876534,0.942584657876601,0.500721644757891,1,0,1,230,0.0,3
753,11,0.943979490883523,0.6294743209209394,3.333626013765921,3.8052134300941134,3.2387555737052343,0,0,0,300,0.0,2
754,9,0.7400746156684025,1.131973049107457,1.7282682770717603,5.641874050322559,5.816319153197395,1,0,0,250,0.0,1
755,4,1.069176289094286,1.1260286655768637,4.21051434047882,2.079895282572383,2.6069302444842872,0,1,0,220,0.0,1
756,1,0.9329493755844662,0.3983376034445137,4.269523639008641,1.7558844152615825,1.4398024776370628,1,0,0,280,0.0,1
757,7,0.343494731262203,1.164167628442289,2.9471199192067967,4.942049125819078,4.833738446782341,0,1,0,250,0.0,3
758,10,0.8847647216432154,0.4951572125510272,4.076285226648635,4.337989592541556,4.472769544713695,1,0,1,200,0.0,1
759,4,0.4556943094671867,0.9433434093085517,1.334455706125078,0.7370680102436906,1.4897898789795458,0,0,0,270,0.0,1
760,5,0.9388948512413514,0.911325803800196,3.197992282683933,3.0353833098809644,3.344495566487839,1,0,0,210,0.0,1
761,10,0.5520354516287127,1.089232184777888,5.612863052612796,1.4063900477775595,5.127555787588284,0,1,0,260,0.0,5
762,7,0.7980409494221326,0.3236112746011734,1.4200614571512884,2.2783432650545747,3.2813109735322974,1,0,1,290,0.0,1
763,2,0.6471311961595626,0.7927651858031833,3.9019888667237215,5.845156423621423,0.6747055270961818,0,0,0,240,0.0,3
764,3,0.9539956698649674,0.8499578109535356,4.139324289002259,4.28266784402184,2.578051482958729,1,0,1,260,0.0,1
765,9,0.9727662106570848,0.7202369252484465,0.2345700168681689,3.550049599349673,5.16533002242414,0,0,0,210,0.0,1
766,11,0.7640307346775769,0.7641767604276006,4.7655122153871,0.5083096596076287,3.9476700451344895,1,0,0,240,0.0,1
767,5,0.4352497508132762,1.1086246723358604,2.129623583050312,4.274267528998568,0.8385799722092258,0,1,0,290,0.0,3
768,5,0.8006110202497486,0.5784802909739207,3.1742456097537084,5.25611969673272,5.453639741359824,1,0,0,300,0.0,1
769,11,0.3061073050017582,0.9097166684323236,0.7757427346902901,2.4711322334110446,1.670764526391397,0,0,0,230,0.0,1
770,9,0.8630143941418134,0.2845649025917659,4.775355796192931,0.5675141140024595,0.6628249737628206,1,0,0,220,0.0,1
771,3,0.5680028785668652,1.026204130913432,1.845734622625592,4.045269071210477,3.591041792343801,0,1,1,250,0.0,2
772,2,0.6785766130448936,0.8512856927086997,2.805729064297502,3.628301936993607,5.248994035676071,1,0,0,250,0.0,2
773,7,0.8843170746747558,0.6966565978557769,3.509334088856238,1.433645748483871,2.139908027708852,0,1,1,280,0.0,1
774,10,0.8617403099258681,0.8667570585157861,1.031094725819813,2.260126066393161,0.9100523102939158,1,0,0,270,0.0,1
775,5,0.9112778815193672,0.9837009203356778,4.421044302941809,5.265530183836903,3.958175583874473,0,0,0,200,0.0,1
776,4,0.7674143536202553,0.6638611821532039,4.7254967446509175,1.7315281873382635,3.4680056316850982,1,0,0,260,0.0,2
777,10,0.5644229456520317,0.7125433031091712,2.1772071774082384,4.442247954406476,0.844488840574731,0,1,1,220,0.0,1
778,7,0.7453261762024815,0.8634659852927201,4.093521006529057,4.481654904085741,2.796524770048014,1,0,0,240,0.0,1
779,1,1.0678811530697667,0.6435792988467951,1.4133318489068736,0.3137902182911147,5.751570978550354,0,0,0,290,0.0,1
780,4,1.0706118227313015,0.3098010259530007,0.437133519808569,0.9861043528455136,4.534495822162613,1,0,0,210,0.0,1
781,9,0.4038584036059197,0.9653705943156572,3.657041336876528,3.13997720326134,1.5421283204854042,0,0,0,260,0.0,1
782,11,1.0055062684438307,0.5249911643905889,2.2190794279436954,5.5215892256531625,1.7191642892553902,1,0,0,280,0.0,3
783,6,0.6911236219757477,0.9475441763997856,3.818116241668415,2.259926925969652,2.914118539430873,0,1,1,240,0.0,2
784,6,1.028656955244384,0.4280749497320621,1.0889008982844646,3.741878147777151,1.4343727346937842,0,0,1,280,0.0,3
785,11,0.9547293952852952,0.8629442067956743,4.500995374134292,0.6372727576776355,4.371090546352602,1,1,0,250,0.0,2
786,8,0.8415624062302609,0.583650719454516,2.923606762568724,2.7374936576115294,4.733780587996924,0,0,0,200,0.0,1
787,3,0.3621148469179446,0.926583034761801,5.218209043799974,4.827709005279077,3.477943458416057,1,0,0,280,0.0,1
788,1,0.7913818430301963,0.4725403895947735,6.0,5.840869330356744,0.3252492600624783,0,0,0,220,0.0002,3
789,8,0.780731321219846,0.5027254334584289,2.24819261957656,2.0289511781336005,3.6889654391820206,1,0,0,300,0.0,1
790,10,0.9009801629785356,0.9238132928787433,3.6278619869322575,1.0850379093339677,5.783844466912297,0,0,1,250,0.0,4
791,4,0.9052538364214894,1.0975690141643042,0.6985885660294858,3.949094844040448,3.078229018555668,1,1,0,220,0.0,1
792,5,0.8982362350274864,1.0613078792340105,2.020732272044401,0.5510348584065927,2.20521428671796,0,0,0,270,0.0,5
793,9,0.594614257503808,0.9360768536614804,4.85471530519248,4.2732721958512645,4.942580590764449,1,0,0,200,0.0,1
794,7,0.9390107736288732,0.8547406416348328,0.2794270489684508,5.133508345162366,4.406341825108939,0,0,1,240,0.0,4
795,2,0.834692432760234,0.719896925340109,4.508475374763076,3.2378894386777843,1.110226558337538,1,1,0,290,0.0,1
796,3,0.9154531153455652,0.4640049716562795,3.749016873594251,1.394058519183682,2.3812236404040035,0,0,1,210,0.0,2
797,9,0.3896486220343593,0.8253385978712872,1.4329375503461828,5.726651905307075,5.094440558580978,1,1,0,260,0.0,1
798,12,1.013230565734199,0.4191719389802606,5.650255331511834,2.9495121887867555,3.7459207461506505,0,0,0,300,0.0,5
799,6,0.4773418398174371,1.0164820643362389,1.987959461673472,1.4065894517739823,1.2192360556444124,1,0,0,230,0.0,5
800,6,0.995040299897892,0.7596307673181052,0.7345197221267756,5.293789758729788,1.1819805876601188,0,0,0,300,0.0,5
801,12,0.6614876709530104,0.6380949836834306,4.264424878699902,2.5855326061399886,4.684211985120658,1,0,1,220,0.0,1
802,9,0.4020922997192451,0.6426439376945937,1.698272480198829,1.2577379723920383,5.022838832045003,0,1,0,220,0.0,1
803,3,0.5609103264561269,1.002741464650707,4.776495981848147,3.119762905435081,3.28842285504969,1,0,0,260,0.0,1
804,2,0.8392698547884049,0.6947961967853803,5.194241045889428,4.063035355537833,0.8326544102668453,0,1,0,240,0.0,1
805,7,0.5739289674315362,1.049271867834406,3.205080174387691,0.6427505537681324,3.720469790557075,1,0,0,280,0.0,1
806,10,1.0549950359187517,0.2718447887494096,4.124180897532145,3.400228336464477,5.254440819439344,0,0,0,280,0.0,1
807,5,0.5184691009370745,0.590835111858659,1.2042825834945616,5.105154043415509,2.563302857509608,1,0,1,200,0.0,1
808,4,1.044553423091477,0.3760875736406771,2.9167723035630164,2.362107043360341,1.9292473951593072,0,1,0,260,0.0,1
809,10,0.2807528239219298,1.016030313539691,5.569902094322927,5.709787827176903,4.480720504602402,1,0,0,210,0.0,1
810,8,0.6861194612238082,0.4591712420566928,1.7475870563664917,3.250980508739603,4.532460039657361,0,0,0,230,0.0,2
811,2,0.4501917209023484,0.8324460138294937,4.865314807902422,1.5219961636613653,0.5251341712398382,1,0,1,290,0.0,1
812,3,0.9712229638688664,0.7275882983926929,3.717416910148886,0.3153933802098398,3.078052375104818,0,0,0,210,0.0,3
813,8,0.8904866813948641,0.5136460947695655,0.3692831257622295,4.873336522097603,5.921779642752044,1,0,1,270,0.0,1
814,11,0.6770858428205502,0.8927508716959267,4.728932808155552,4.735369683231551,3.2465959980489014,0,1,0,290,0.0,2
815,6,0.3825022874752247,1.0290545056998974,2.1665619861203007,2.5628517942187106,3.304231730003589,1,0,0,240,0.0,1
816,6,0.9940658900890998,1.109180426892825,4.468524278122895,3.761323521438701,5.611493132384707,1,1,0,280,0.0,1
817,11,0.8377695415220667,0.4362508404992974,1.036235775450738,1.5272879899369598,2.6792515661768848,0,0,0,250,0.0,1
818,8,1.030957596061388,1.0617076192598585,5.444553256697775,2.2955675299389737,0.4089930863349666,1,0,1,200,0.0,2
819,4,0.6678626071710119,0.6320826117606454,2.8304699454550586,5.371518224196328,3.4563749173351863,0,0,0,270,0.0,1
820,1,0.9401092680705536,0.3027149770770388,2.07740487057615,4.370281251744096,4.781134355064939,1,0,1,230,0.0,1
821,7,0.6009399570586591,0.8011441930232113,4.876302463523629,2.626034302544948,1.8657844550935647,0,0,0,300,0.0,1
822,10,0.9479116658386424,0.5113713287600656,0.8573321093888493,0.8225231854050116,1.6171484377190566,1,1,0,250,0.0,2
823,4,0.286622330265409,1.10942182444555,3.212224847953034,3.929708870207848,4.522349176803317,0,0,0,220,0.0,2
824,5,0.8170529876203855,0.5344332320523302,4.769411865165058,1.2193418679387191,3.666383970703834,1,0,1,270,0.0,1
825,10,0.5657048678286658,0.7617034044063277,2.4224659724656896,3.403112863544997,0.7506515209815442,0,0,0,210,0.0,6
826,7,0.935736640794186,0.6389077128090532,4.277283274418573,5.638710883333866,3.0287427467400105,1,1,0,240,0.0,3
827,2,0.5727175119618901,0.6559030022736236,2.360097407913372,5.983504831694482,4.020327669805291,0,0,0,290,0.008,3
828,2,0.8678219488099732,0.9137483765384352,1.5157736949055165,3.094697682886717,3.840767744213489,1,1,0,210,0.0,1
829,9,0.3576812226452608,1.015077421003444,3.5670100817024863,4.241208492621628,2.686789348236527,0,0,0,260,0.0,1
830,12,0.9671400144428652,0.743399935416734,2.480622532838096,2.082758636874139,3.1695001385389494,1,0,1,290,0.0,1
831,5,1.01774386265381,0.3193443402367288,5.437511892109331,1.323092029896602,4.778221849489929,0,0,0,230,0.0,2
832,5,0.967272990828365,0.8875515048983794,2.43396745797481,2.369073296160265,4.4840638651876885,0,0,0,300,0.0,1
833,12,0.8334992720603005,0.7369151685747478,5.1629622265746535,5.122365125963891,1.7496308092647113,1,0,0,230,0.0,1
834,9,0.7193055750882316,0.914726250898264,0.6557330157775909,3.648014950504198,2.0189903846187978,0,0,1,210,0.0,1
835,3,0.5136541875571987,0.6463996881698354,3.4209353438484045,1.2602378910595105,4.616585716633219,1,1,0,260,0.0,4
836,2,0.6735215202766819,0.4332469839932419,4.093094673778786,0.8473550894403874,3.328990414258711,0,0,1,240,0.0,1
837,7,0.3673320219318429,1.006822396001645,1.4838803707156598,4.02259610705831,0.8855899961788554,1,1,0,290,0.0,2
838,10,0.9754047607430096,0.5028028476248843,5.759896317875385,4.300508549053474,2.96370436912524,0,0,0,270,0.0,2
839,5,0.3963183684676835,0.9394221071804524,2.6394638534891897,2.8615663232152326,2.3445578810235954,1,0,0,200,0.0,4
840,4,0.787528548149119,0.5310719748198361,0.9496642670112412,5.7569835168438805,4.992305228178786,0,0,1,260,0.0,1
841,10,0.3879054372647735,1.0364590796327668,3.984936609942706,1.82299147637988,1.82207659672191,1,1,0,220,0.0,2
842,7,1.1289560347146217,0.4552140199465851,2.822169524598443,1.3812012581742832,0.9305084530709636,0,0,0,220,0.0,1
843,1,1.001926444972022,0.9791811219034195,5.460428642263009,2.826647003066004,4.902846903664995,1,0,0,300,0.0,1
844,4,1.0266606576719126,0.9725418146708694,4.157834063272831,4.512755108102228,4.720621002942476,0,0,0,200,0.0,1
845,8,0.6076247156821024,0.7128853988068474,1.3778651935570547,0.553421318136474,2.6344318530199864,1,0,0,280,0.0,3
846,11,0.853795224618302,0.8202792082118672,3.348318456548527,2.804137463140189,0.6356006663010436,0,0,1,280,0.0,2
847,6,0.6773187512334411,1.098141391784473,0.929507337397142,4.921296966361146,3.512614509404677,1,1,0,240,0.0,1
848,6,0.9155550528520052,1.160436807811058,5.695995842390845,1.052313198495159,2.442941415160948,1,0,0,290,0.0,6
849,11,0.8864715907248563,1.1243440259421198,2.7628449348043245,3.762942817451212,5.464283659118482,0,1,1,240,0.0,1
850,8,0.7256857923939198,0.3992315451533714,3.963859210994534,5.360172029599997,3.918588042360617,1,0,0,210,0.0,1
851,3,0.8475529358620173,1.0297092119602955,1.6684910705390723,2.126404172494491,0.7685195185093888,0,0,0,270,0.0,1
852,1,1.1252626335325853,0.3645374941435445,0.7149333707386463,0.948584797925399,2.4928575940524427,1,0,0,230,0.0,3
853,8,0.6645163682071348,0.9698696953351869,4.019328696726254,5.226091825544366,5.070996291563721,0,0,0,290,0.0,1
854,10,1.135341825072443,0.5282524013431397,2.28624943524224,3.5389791450827968,4.308294226792149,1,0,0,260,0.0,2
855,4,0.5528232269953469,1.087458153593286,4.45056221813819,0.9158031027730628,1.5554719435322348,0,1,1,210,0.0,1
856,4,1.1459374210234736,0.3188315966963737,3.348154321615168,3.475284602697868,0.2483448244187871,1,0,0,270,0.0,4
857,9,0.998520201295495,1.1327427227988858,0.6808876047466724,1.3034679809381584,3.265784506653158,0,0,0,200,0.0,1
858,7,1.0387712479956177,0.6564105185517881,5.047533253744873,1.745324350309308,5.850072717768461,1,0,0,250,0.0,5
859,2,0.3124181260342882,0.9211114007010628,1.584585276960126,5.727274691811116,3.199045482754748,0,1,1,280,0.0,1
860,3,0.8205838483445927,0.8446987526511737,3.2085034103360246,4.608757504537465,1.5119951225549653,1,0,0,220,0.0,2
861,9,0.8791190984260542,0.7192376827068606,5.243734998677677,2.77235456138456,4.32019357870505,0,1,1,250,0.0,1
862,12,0.3419328721224088,1.0616261916038838,1.2414252515736584,0.4622361505525857,4.807873712589939,1,0,0,300,0.0,2
863,6,0.7866581926133458,0.8939580668599469,3.8267424172000055,4.193672951726182,1.8506167370960327,0,0,0,230,0.0,1
864,6,1.0088382585726998,0.5111102672385469,4.696087193054383,3.262310560647866,2.931860114436115,1,0,1,290,0.0,1
865,12,0.3738943915196103,0.5994263153415671,1.957919633815821,5.095829300968872,5.869245927105413,0,0,0,230,0.0,2
866,9,0.9169295335772786,0.5038137206043395,4.214927167724502,4.062626690896618,3.386910430558509,1,1,0,210,0.0,3
867,3,0.5474220438647396,0.285808966126296,0.2385131117764035,0.602544747483988,0.2338763618151888,0,0,0,260,0.0,1
868,2,0.8617221189168996,0.8188448982174106,1.4522877386734092,1.159623029552303,1.872956387428565,1,1,0,240,0.0,2
869,7,1.112554066467348,0.5701771626409057,3.97716672204026,3.668565833529994,4.833426542890483,0,0,0,290,0.0,2
870,9,0.7632277215829416,0.8384451976891234,2.673630731640703,5.4595528736139975,4.27463896858537,1,0,1,270,0.0,1
871,5,0.4976612691531639,1.0571983147539163,4.99682130901306,2.1129570048620034,1.2103500637281956,0,0,0,210,0.0,2
872,4,0.9815407941247988,0.7047823633385851,3.888499032370437,4.4754971563676085,0.96428529103503,1,1,0,250,0.0,1
873,11,0.8631961656885927,0.7325153239253976,1.145786104987429,2.8221140025881453,3.73844236093497,0,0,0,220,0.0,1
874,8,0.6018694863953569,0.7607812886995874,4.171199338198975,1.122936274516104,3.913932033055607,1,0,1,230,0.0,1
875,1,0.6972884049625825,0.6512534246728535,3.3606497745975923,4.924038730337462,2.330211802021708,0,0,0,300,0.0,1
876,3,0.8973664644420829,0.5505696855941872,1.972645897615828,3.353750275510439,1.015720443262421,1,0,1,200,0.0,3
877,8,0.2850464489172225,1.1336880365268722,4.876089875148511,1.502198837785725,5.010633330120899,0,0,0,270,0.0,1
878,11,0.7149611715654292,0.3799836444604054,0.6324520079382312,1.9804990106514595,5.115579244717308,1,1,0,280,0.0,2
879,6,0.5699431973723322,0.842111655412858,3.3787319984979494,5.699251897183482,2.011648988069873,0,0,0,250,0.0,1
880,6,0.4837350419751783,0.5648295598244538,2.517558518113636,0.6470252936947581,3.9795798764992174,0,1,0,290,0.0,3
881,11,0.5761043536562519,0.8597648630415418,5.774452472487845,3.8855660110962313,1.025992767736868,1,0,0,240,0.0,2
882,8,1.0704966351170395,0.4835987872860956,1.4174580753374555,3.668059292790352,2.400403156812497,0,0,0,200,0.0,2
883,3,0.3301285183111196,0.8640493080721359,4.091276180617717,2.721586511648593,3.8460392979309743,1,0,1,270,0.0,1
884,1,0.4495525305036236,0.8469484518835747,4.384247237851927,2.350124284119542,3.7784010835745856,0,0,0,230,0.0,1
885,7,0.3620881680064847,0.4029964109599862,0.4871722420059552,5.621874097839312,0.8552908364476384,1,0,1,300,0.0,3
886,10,0.9148014218283528,0.6779030738221001,4.51108731577478,3.919903936166605,2.541971062387048,0,1,0,260,0.0,1
887,4,0.859134054820668,0.4550087010793576,1.9962952941538952,1.84035289141693,5.0351246532463385,1,0,0,210,0.0,1
888,5,0.7904788498450808,0.6454439990975365,0.8376012840238125,4.294449972835893,4.696797342154881,0,0,0,270,0.0,1
889,10,0.8565010975044404,0.5038690983114663,3.288870134367809,0.5645093425213851,1.7668817542028896,1,0,1,200,0.0,5
890,7,1.0054556930967722,0.899427976593171,1.8683181352792144,3.0493415550141934,1.6035608711716578,0,1,0,250,0.0,6
891,2,0.872707616376052,0.8653066903782914,5.101496857402848,4.577793553199824,4.452406405435821,1,0,0,280,0.0,1
892,3,0.8427296953250969,0.2956574121446529,5.392396776664635,5.385443567861603,5.618470100418876,0,1,0,220,0.0,1
893,9,0.4252259354156952,0.847525577007987,3.797654324163735,1.7049086701642238,3.688032364702703,1,0,0,250,0.0,4
894,11,1.0013068672534862,1.0133788594658797,4.245062831100867,1.3566483554297628,0.3651148478514343,0,0,0,300,0.0,1
895,5,0.4365041965336835,1.1089939010356005,1.1304222826782533,3.513089202587865,3.4283073874811523,1,0,1,230,0.0,1
896,5,0.9540597321775134,0.2973501357072131,4.61515881124575,1.1192727485496283,2.1969164822003697,0,0,0,220,0.0,1
897,11,0.4785882954046483,0.8226170393941462,1.3139301242040489,3.5389733353291017,5.048501973382432,1,0,0,260,0.0,1
898,9,0.8895136195261429,0.7172017300626463,5.7851874221829735,5.324865705351266,4.063104100358275,0,0,0,290,0.0,1
899,3,0.2817201399706013,1.1507746811094282,2.412404783143371,2.318072797058308,0.8106607078364525,1,1,1,240,0.0,1
900,2,1.0057359692547605,1.0080388972815828,2.6997267246505023,2.769024974872553,2.465521893858635,0,0,0,260,0.0,4
901,7,0.9297160109167452,0.9546624691881992,4.547082206530408,4.983816708689717,5.281941732623719,1,1,1,210,0.0,1
902,10,0.8700572077611316,0.9012890914343128,0.4291529241625119,4.037210503297307,3.608059449740775,0,0,0,240,0.0,1
903,5,0.724649122053476,0.5649473979516024,3.624475934229933,0.6921772333405319,0.8667199012562344,1,0,0,290,0.0,1
904,4,0.8695282788152535,1.008628189650257,4.975575998865638,3.4956345715314385,1.1370727901443167,0,0,0,230,0.0,1
905,10,1.0377184932825487,0.8036990511633637,1.9144312033298945,1.5258329567833255,4.333631349626304,1,1,1,300,0.0,1
906,7,0.9479338451803634,0.7829871647414501,3.188451274617914,1.7455812353658091,4.925288925704332,0,0,0,250,0.0,2
907,1,0.6465236488951966,0.8716518211667593,0.6208931721321472,4.424578340156289,4.232171510966504,1,0,0,220,0.0,1
908,3,0.9957349029565626,0.91860044515293,1.0761617710083504,4.802928375090961,0.3336704561041248,0,0,0,280,0.0,2
909,8,0.5378756194018677,0.8815100055223805,4.428755786944256,2.5864405780542343,3.8250084847986754,1,0,0,250,0.0,1
910,11,1.1511689504317757,0.2879623760956015,2.743496389619791,0.508662523507769,5.827401326716796,0,0,0,200,0.0,1
911,6,0.4679296918407229,0.8504359882732069,5.522021866403846,4.458993079533737,2.6065507423382868,1,1,1,270,0.0,1
912,6,0.6388872919825263,0.389136264379756,0.364933841940862,3.346817992443006,3.439570354010474,1,0,1,200,0.0,2
913,11,0.454770303703784,1.048961036633681,3.61721795752014,5.4024965115107255,0.625445451977316,0,1,0,270,0.0,1
914,8,1.0202632429792289,0.495602414506112,2.1793560393773768,2.937475416363092,2.9340127857180915,1,0,0,290,0.0,1
915,3,0.6507493497737823,0.8057600962734117,5.074908771781189,1.0607805816959677,5.832778769284009,0,0,0,240,0.0,3
